EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 12-06-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
0.1mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTIAGO DE COMPOSTELA/LABACOLLA, SPAIN (STAID: 1394)
Blended and updated with sources:19729 908042 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  1394, 19729,19851221,  330,    0
  1394, 19729,19851222,  122,    0
  1394, 19729,19851223,  475,    0
  1394, 19729,19851224,  389,    0
  1394, 19729,19851225,  283,    0
  1394, 19729,19851226,  421,    0
  1394, 19729,19851227,   20,    0
  1394, 19729,19851228,    6,    0
  1394, 19729,19851229,    0,    0
  1394, 19729,19851230,   48,    0
  1394, 19729,19851231,  166,    0
  1394, 19729,19860101,  284,    0
  1394, 19729,19860102,  238,    0
  1394, 19729,19860103,   58,    0
  1394, 19729,19860104,   84,    0
  1394, 19729,19860105,   63,    0
  1394, 19729,19860106,  320,    0
  1394, 19729,19860107,  180,    0
  1394, 19729,19860108,    0,    0
  1394, 19729,19860109,    0,    0
  1394, 19729,19860110,   27,    0
  1394, 19729,19860111,   55,    0
  1394, 19729,19860112,    0,    0
  1394, 19729,19860113,    0,    0
  1394, 19729,19860114,   23,    0
  1394, 19729,19860115,   32,    0
  1394, 19729,19860116,    0,    0
  1394, 19729,19860117,    0,    0
  1394, 19729,19860118,    0,    0
  1394, 19729,19860119,  101,    0
  1394, 19729,19860120,    4,    0
  1394, 19729,19860121,  135,    0
  1394, 19729,19860122,  117,    0
  1394, 19729,19860123,   62,    0
  1394, 19729,19860124,    3,    0
  1394, 19729,19860125,    0,    0
  1394, 19729,19860126,    0,    0
  1394, 19729,19860127,   58,    0
  1394, 19729,19860128,  175,    0
  1394, 19729,19860129,   93,    0
  1394, 19729,19860130,  119,    0
  1394, 19729,19860131,  138,    0
  1394, 19729,19860201,   66,    0
  1394, 19729,19860202,   19,    0
  1394, 19729,19860203,   67,    0
  1394, 19729,19860204,  263,    0
  1394, 19729,19860205,    8,    0
  1394, 19729,19860206,   39,    0
  1394, 19729,19860207,   87,    0
  1394, 19729,19860208,    5,    0
  1394, 19729,19860209,    0,    0
  1394, 19729,19860210,   34,    0
  1394, 19729,19860211,    0,    0
  1394, 19729,19860212,  404,    0
  1394, 19729,19860213,  310,    0
  1394, 19729,19860214,  159,    0
  1394, 19729,19860215,   83,    0
  1394, 19729,19860216,  819,    0
  1394, 19729,19860217,  275,    0
  1394, 19729,19860218,   12,    0
  1394, 19729,19860219,    0,    0
  1394, 19729,19860220,  199,    0
  1394, 19729,19860221,   27,    0
  1394, 19729,19860222,  324,    0
  1394, 19729,19860223,  294,    0
  1394, 19729,19860224,  216,    0
  1394, 19729,19860225,  357,    0
  1394, 19729,19860226,   30,    0
  1394, 19729,19860227,  132,    0
  1394, 19729,19860228,   70,    0
  1394, 19729,19860301,   18,    0
  1394, 19729,19860302,    1,    0
  1394, 19729,19860303,    0,    0
  1394, 19729,19860304,    0,    0
  1394, 19729,19860305,   21,    0
  1394, 19729,19860306,    0,    0
  1394, 19729,19860307,    0,    0
  1394, 19729,19860308,    8,    0
  1394, 19729,19860309,   10,    0
  1394, 19729,19860310,    2,    0
  1394, 19729,19860311,    0,    0
  1394, 19729,19860312,  182,    0
  1394, 19729,19860313,   25,    0
  1394, 19729,19860314,    0,    0
  1394, 19729,19860315,   14,    0
  1394, 19729,19860316,   20,    0
  1394, 19729,19860317,   39,    0
  1394, 19729,19860318,   15,    0
  1394, 19729,19860319,    0,    0
  1394, 19729,19860320,   24,    0
  1394, 19729,19860321,    2,    0
  1394, 19729,19860322,   16,    0
  1394, 19729,19860323,   33,    0
  1394, 19729,19860324,   99,    0
  1394, 19729,19860325,   45,    0
  1394, 19729,19860326,  106,    0
  1394, 19729,19860327,  107,    0
  1394, 19729,19860328,   65,    0
  1394, 19729,19860329,   15,    0
  1394, 19729,19860330,   13,    0
  1394, 19729,19860331,  170,    0
  1394, 19729,19860401,    0,    0
  1394, 19729,19860402,    0,    0
  1394, 19729,19860403,    0,    0
  1394, 19729,19860404,    0,    0
  1394, 19729,19860405,    0,    0
  1394, 19729,19860406,   14,    0
  1394, 19729,19860407,   45,    0
  1394, 19729,19860408,    0,    0
  1394, 19729,19860409,    0,    0
  1394, 19729,19860410,    0,    0
  1394, 19729,19860411,    0,    0
  1394, 19729,19860412,    0,    0
  1394, 19729,19860413,    0,    0
  1394, 19729,19860414,   81,    0
  1394, 19729,19860415,   87,    0
  1394, 19729,19860416,   71,    0
  1394, 19729,19860417,   43,    0
  1394, 19729,19860418,   71,    0
  1394, 19729,19860419,   13,    0
  1394, 19729,19860420,  217,    0
  1394, 19729,19860421,   81,    0
  1394, 19729,19860422,  201,    0
  1394, 19729,19860423,   93,    0
  1394, 19729,19860424,   30,    0
  1394, 19729,19860425,  144,    0
  1394, 19729,19860426,    2,    0
  1394, 19729,19860427,   28,    0
  1394, 19729,19860428,    0,    0
  1394, 19729,19860429,    0,    0
  1394, 19729,19860430,    0,    0
  1394, 19729,19860501,   17,    0
  1394, 19729,19860502,   94,    0
  1394, 19729,19860503,   78,    0
  1394, 19729,19860504,  101,    0
  1394, 19729,19860505,  106,    0
  1394, 19729,19860506,  131,    0
  1394, 19729,19860507,   58,    0
  1394, 19729,19860508,    2,    0
  1394, 19729,19860509,    2,    0
  1394, 19729,19860510,    0,    0
  1394, 19729,19860511,    0,    0
  1394, 19729,19860512,    2,    0
  1394, 19729,19860513,    0,    0
  1394, 19729,19860514,   79,    0
  1394, 19729,19860515,  669,    0
  1394, 19729,19860516,   76,    0
  1394, 19729,19860517,  114,    0
  1394, 19729,19860518,    0,    0
  1394, 19729,19860519,    2,    0
  1394, 19729,19860520,    2,    0
  1394, 19729,19860521,    0,    0
  1394, 19729,19860522,    0,    0
  1394, 19729,19860523,    0,    0
  1394, 19729,19860524,    0,    0
  1394, 19729,19860525,    0,    0
  1394, 19729,19860526,    0,    0
  1394, 19729,19860527,    0,    0
  1394, 19729,19860528,    0,    0
  1394, 19729,19860529,    0,    0
  1394, 19729,19860530,    0,    0
  1394, 19729,19860531,    0,    0
  1394, 19729,19860601,    0,    0
  1394, 19729,19860602,    0,    0
  1394, 19729,19860603,    0,    0
  1394, 19729,19860604,    0,    0
  1394, 19729,19860605,    0,    0
  1394, 19729,19860606,    0,    0
  1394, 19729,19860607,    0,    0
  1394, 19729,19860608,    0,    0
  1394, 19729,19860609,   23,    0
  1394, 19729,19860610,    0,    0
  1394, 19729,19860611,    0,    0
  1394, 19729,19860612,    0,    0
  1394, 19729,19860613,    0,    0
  1394, 19729,19860614,    0,    0
  1394, 19729,19860615,    0,    0
  1394, 19729,19860616,    9,    0
  1394, 19729,19860617,    0,    0
  1394, 19729,19860618,    0,    0
  1394, 19729,19860619,   12,    0
  1394, 19729,19860620,  149,    0
  1394, 19729,19860621,   80,    0
  1394, 19729,19860622,  171,    0
  1394, 19729,19860623,    0,    0
  1394, 19729,19860624,    0,    0
  1394, 19729,19860625,    0,    0
  1394, 19729,19860626,   31,    0
  1394, 19729,19860627,    0,    0
  1394, 19729,19860628,    0,    0
  1394, 19729,19860629,    0,    0
  1394, 19729,19860630,    0,    0
  1394, 19729,19860701,    0,    0
  1394, 19729,19860702,    0,    0
  1394, 19729,19860703,    0,    0
  1394, 19729,19860704,    0,    0
  1394, 19729,19860705,   14,    0
  1394, 19729,19860706,    0,    0
  1394, 19729,19860707,    0,    0
  1394, 19729,19860708,    0,    0
  1394, 19729,19860709,    0,    0
  1394, 19729,19860710,    0,    0
  1394, 19729,19860711,    0,    0
  1394, 19729,19860712,    0,    0
  1394, 19729,19860713,    0,    0
  1394, 19729,19860714,    0,    0
  1394, 19729,19860715,    0,    0
  1394, 19729,19860716,    0,    0
  1394, 19729,19860717,    0,    0
  1394, 19729,19860718,    0,    0
  1394, 19729,19860719,    0,    0
  1394, 19729,19860720,    0,    0
  1394, 19729,19860721,    0,    0
  1394, 19729,19860722,   11,    0
  1394, 19729,19860723,    0,    0
  1394, 19729,19860724,    0,    0
  1394, 19729,19860725,    0,    0
  1394, 19729,19860726,    0,    0
  1394, 19729,19860727,    0,    0
  1394, 19729,19860728,    0,    0
  1394, 19729,19860729,    0,    0
  1394, 19729,19860730,    5,    0
  1394, 19729,19860731,    0,    0
  1394, 19729,19860801,  160,    0
  1394, 19729,19860802,   18,    0
  1394, 19729,19860803,    6,    0
  1394, 19729,19860804,    0,    0
  1394, 19729,19860805,    0,    0
  1394, 19729,19860806,    0,    0
  1394, 19729,19860807,    0,    0
  1394, 19729,19860808,    5,    0
  1394, 19729,19860809,   44,    0
  1394, 19729,19860810,    0,    0
  1394, 19729,19860811,    0,    0
  1394, 19729,19860812,    0,    0
  1394, 19729,19860813,    0,    0
  1394, 19729,19860814,    0,    0
  1394, 19729,19860815,    0,    0
  1394, 19729,19860816,   17,    0
  1394, 19729,19860817,  460,    0
  1394, 19729,19860818,   15,    0
  1394, 19729,19860819,    0,    0
  1394, 19729,19860820,    0,    0
  1394, 19729,19860821,   16,    0
  1394, 19729,19860822,   82,    0
  1394, 19729,19860823,    0,    0
  1394, 19729,19860824,    0,    0
  1394, 19729,19860825,   93,    0
  1394, 19729,19860826,    0,    0
  1394, 19729,19860827,    0,    0
  1394, 19729,19860828,   10,    0
  1394, 19729,19860829,    0,    0
  1394, 19729,19860830,    0,    0
  1394, 19729,19860831,    0,    0
  1394, 19729,19860901,    0,    0
  1394, 19729,19860902,    0,    0
  1394, 19729,19860903,    0,    0
  1394, 19729,19860904,    0,    0
  1394, 19729,19860905,    0,    0
  1394, 19729,19860906,    0,    0
  1394, 19729,19860907,    0,    0
  1394, 19729,19860908,    5,    0
  1394, 19729,19860909,   17,    0
  1394, 19729,19860910,   22,    0
  1394, 19729,19860911,  268,    0
  1394, 19729,19860912,  351,    0
  1394, 19729,19860913,  410,    0
  1394, 19729,19860914,  706,    0
  1394, 19729,19860915,    6,    0
  1394, 19729,19860916,   11,    0
  1394, 19729,19860917,    0,    0
  1394, 19729,19860918,    0,    0
  1394, 19729,19860919,    0,    0
  1394, 19729,19860920,    4,    0
  1394, 19729,19860921,   13,    0
  1394, 19729,19860922,   32,    0
  1394, 19729,19860923,  131,    0
  1394, 19729,19860924,  132,    0
  1394, 19729,19860925,    0,    0
  1394, 19729,19860926,    0,    0
  1394, 19729,19860927,    0,    0
  1394, 19729,19860928,    0,    0
  1394, 19729,19860929,    0,    0
  1394, 19729,19860930,    0,    0
  1394, 19729,19861001,    0,    0
  1394, 19729,19861002,    0,    0
  1394, 19729,19861003,    0,    0
  1394, 19729,19861004,    0,    0
  1394, 19729,19861005,    0,    0
  1394, 19729,19861006,    0,    0
  1394, 19729,19861007,    0,    0
  1394, 19729,19861008,    0,    0
  1394, 19729,19861009,    0,    0
  1394, 19729,19861010,   31,    0
  1394, 19729,19861011,    0,    0
  1394, 19729,19861012,    0,    0
  1394, 19729,19861013,    5,    0
  1394, 19729,19861014,    0,    0
  1394, 19729,19861015,    0,    0
  1394, 19729,19861016,    0,    0
  1394, 19729,19861017,    0,    0
  1394, 19729,19861018,    1,    0
  1394, 19729,19861019,   49,    0
  1394, 19729,19861020,   48,    0
  1394, 19729,19861021,   13,    0
  1394, 19729,19861022,  202,    0
  1394, 19729,19861023,    0,    0
  1394, 19729,19861024,   60,    0
  1394, 19729,19861025,   23,    0
  1394, 19729,19861026,    0,    0
  1394, 19729,19861027,    0,    0
  1394, 19729,19861028,   12,    0
  1394, 19729,19861029,    0,    0
  1394, 19729,19861030,    0,    0
  1394, 19729,19861031,    8,    0
  1394, 19729,19861101,    2,    0
  1394, 19729,19861102,    0,    0
  1394, 19729,19861103,    0,    0
  1394, 19729,19861104,    0,    0
  1394, 19729,19861105,    0,    0
  1394, 19729,19861106,    0,    0
  1394, 19729,19861107,   62,    0
  1394, 19729,19861108,    0,    0
  1394, 19729,19861109,    1,    0
  1394, 19729,19861110,  428,    0
  1394, 19729,19861111,   35,    0
  1394, 19729,19861112,  180,    0
  1394, 19729,19861113,  438,    0
  1394, 19729,19861114,  136,    0
  1394, 19729,19861115,   31,    0
  1394, 19729,19861116,   29,    0
  1394, 19729,19861117,    0,    0
  1394, 19729,19861118,    0,    0
  1394, 19729,19861119,   97,    0
  1394, 19729,19861120,   12,    0
  1394, 19729,19861121,   82,    0
  1394, 19729,19861122,   32,    0
  1394, 19729,19861123,   20,    0
  1394, 19729,19861124,    1,    0
  1394, 19729,19861125,   29,    0
  1394, 19729,19861126,    0,    0
  1394, 19729,19861127,    0,    0
  1394, 19729,19861128,    0,    0
  1394, 19729,19861129,    0,    0
  1394, 19729,19861130,    0,    0
  1394, 19729,19861201,    0,    0
  1394, 19729,19861202,    0,    0
  1394, 19729,19861203,    0,    0
  1394, 19729,19861204,    0,    0
  1394, 19729,19861205,  278,    0
  1394, 19729,19861206,  221,    0
  1394, 19729,19861207,  274,    0
  1394, 19729,19861208,   81,    0
  1394, 19729,19861209,    0,    0
  1394, 19729,19861210,   20,    0
  1394, 19729,19861211,   47,    0
  1394, 19729,19861212,  194,    0
  1394, 19729,19861213,    1,    0
  1394, 19729,19861214,   16,    0
  1394, 19729,19861215,   75,    0
  1394, 19729,19861216,   11,    0
  1394, 19729,19861217,    0,    0
  1394, 19729,19861218,  123,    0
  1394, 19729,19861219,    6,    0
  1394, 19729,19861220,   61,    0
  1394, 19729,19861221,   65,    0
  1394, 19729,19861222,    0,    0
  1394, 19729,19861223,    0,    0
  1394, 19729,19861224,    0,    0
  1394, 19729,19861225,    0,    0
  1394, 19729,19861226,   25,    0
  1394, 19729,19861227,    0,    0
  1394, 19729,19861228,    0,    0
  1394, 19729,19861229,    0,    0
  1394, 19729,19861230,   81,    0
  1394, 19729,19861231,   67,    0
  1394, 19729,19870101,   80,    0
  1394, 19729,19870102,    0,    0
  1394, 19729,19870103,    0,    0
  1394, 19729,19870104,    0,    0
  1394, 19729,19870105,    0,    0
  1394, 19729,19870106,    0,    0
  1394, 19729,19870107,    0,    0
  1394, 19729,19870108,   57,    0
  1394, 19729,19870109,   39,    0
  1394, 19729,19870110,   28,    0
  1394, 19729,19870111,   36,    0
  1394, 19729,19870112,  469,    0
  1394, 19729,19870113,   94,    0
  1394, 19729,19870114,   76,    0
  1394, 19729,19870115,  145,    0
  1394, 19729,19870116,    0,    0
  1394, 19729,19870117,    0,    0
  1394, 19729,19870118,    0,    0
  1394, 19729,19870119,    0,    0
  1394, 19729,19870120,    0,    0
  1394, 19729,19870121,    0,    0
  1394, 19729,19870122,    0,    0
  1394, 19729,19870123,    0,    0
  1394, 19729,19870124,    0,    0
  1394, 19729,19870125,  156,    0
  1394, 19729,19870126,  179,    0
  1394, 19729,19870127,  144,    0
  1394, 19729,19870128,  100,    0
  1394, 19729,19870129,    0,    0
  1394, 19729,19870130,   24,    0
  1394, 19729,19870131,    3,    0
  1394, 19729,19870201,  379,    0
  1394, 19729,19870202,    0,    0
  1394, 19729,19870203,    0,    0
  1394, 19729,19870204,    0,    0
  1394, 19729,19870205,    0,    0
  1394, 19729,19870206,    0,    0
  1394, 19729,19870207,    0,    0
  1394, 19729,19870208,    2,    0
  1394, 19729,19870209,  144,    0
  1394, 19729,19870210,  206,    0
  1394, 19729,19870211,  152,    0
  1394, 19729,19870212,  104,    0
  1394, 19729,19870213,    8,    0
  1394, 19729,19870214,   27,    0
  1394, 19729,19870215,   63,    0
  1394, 19729,19870216,  203,    0
  1394, 19729,19870217,  194,    0
  1394, 19729,19870218,   10,    0
  1394, 19729,19870219,   11,    0
  1394, 19729,19870220,    0,    0
  1394, 19729,19870221,    0,    0
  1394, 19729,19870222,    0,    0
  1394, 19729,19870223,   11,    0
  1394, 19729,19870224,  375,    0
  1394, 19729,19870225,    0,    0
  1394, 19729,19870226,  178,    0
  1394, 19729,19870227,   59,    0
  1394, 19729,19870228,    2,    0
  1394, 19729,19870301,    0,    0
  1394, 19729,19870302,    1,    0
  1394, 19729,19870303,    0,    0
  1394, 19729,19870304,    0,    0
  1394, 19729,19870305,    0,    0
  1394, 19729,19870306,    2,    0
  1394, 19729,19870307,   31,    0
  1394, 19729,19870308,   38,    0
  1394, 19729,19870309,   17,    0
  1394, 19729,19870310,    0,    0
  1394, 19729,19870311,    0,    0
  1394, 19729,19870312,    7,    0
  1394, 19729,19870313,    0,    0
  1394, 19729,19870314,    0,    0
  1394, 19729,19870315,    0,    0
  1394, 19729,19870316,    0,    0
  1394, 19729,19870317,    0,    0
  1394, 19729,19870318,    3,    0
  1394, 19729,19870319,   17,    0
  1394, 19729,19870320,   21,    0
  1394, 19729,19870321,   23,    0
  1394, 19729,19870322,   78,    0
  1394, 19729,19870323,  469,    0
  1394, 19729,19870324,  454,    0
  1394, 19729,19870325,    4,    0
  1394, 19729,19870326,   23,    0
  1394, 19729,19870327,  323,    0
  1394, 19729,19870328,   70,    0
  1394, 19729,19870329,   12,    0
  1394, 19729,19870330,    0,    0
  1394, 19729,19870331,    5,    0
  1394, 19729,19870401,   19,    0
  1394, 19729,19870402,  362,    0
  1394, 19729,19870403,  241,    0
  1394, 19729,19870404,  518,    0
  1394, 19729,19870405,   80,    0
  1394, 19729,19870406,   79,    0
  1394, 19729,19870407,   53,    0
  1394, 19729,19870408,   51,    0
  1394, 19729,19870409,   75,    0
  1394, 19729,19870410,   47,    0
  1394, 19729,19870411,    3,    0
  1394, 19729,19870412,    3,    0
  1394, 19729,19870413,    2,    0
  1394, 19729,19870414,    0,    0
  1394, 19729,19870415,    0,    0
  1394, 19729,19870416,   14,    0
  1394, 19729,19870417,   43,    0
  1394, 19729,19870418,    9,    0
  1394, 19729,19870419,    0,    0
  1394, 19729,19870420,    0,    0
  1394, 19729,19870421,   11,    0
  1394, 19729,19870422,    1,    0
  1394, 19729,19870423,  171,    0
  1394, 19729,19870424,  116,    0
  1394, 19729,19870425,    3,    0
  1394, 19729,19870426,    0,    0
  1394, 19729,19870427,   70,    0
  1394, 19729,19870428,   76,    0
  1394, 19729,19870429,  102,    0
  1394, 19729,19870430,    0,    0
  1394, 19729,19870501,    0,    0
  1394, 19729,19870502,    0,    0
  1394, 19729,19870503,    0,    0
  1394, 19729,19870504,    0,    0
  1394, 19729,19870505,    0,    0
  1394, 19729,19870506,    0,    0
  1394, 19729,19870507,    0,    0
  1394, 19729,19870508,    0,    0
  1394, 19729,19870509,   14,    0
  1394, 19729,19870510,  298,    0
  1394, 19729,19870511,    0,    0
  1394, 19729,19870512,    6,    0
  1394, 19729,19870513,    0,    0
  1394, 19729,19870514,    1,    0
  1394, 19729,19870515,    2,    0
  1394, 19729,19870516,    0,    0
  1394, 19729,19870517,    0,    0
  1394, 19729,19870518,    0,    0
  1394, 19729,19870519,    0,    0
  1394, 19729,19870520,    0,    0
  1394, 19729,19870521,    0,    0
  1394, 19729,19870522,    0,    0
  1394, 19729,19870523,    0,    0
  1394, 19729,19870524,    0,    0
  1394, 19729,19870525,   39,    0
  1394, 19729,19870526,    0,    0
  1394, 19729,19870527,    0,    0
  1394, 19729,19870528,    0,    0
  1394, 19729,19870529,    0,    0
  1394, 19729,19870530,    0,    0
  1394, 19729,19870531,    0,    0
  1394, 19729,19870601,    0,    0
  1394, 19729,19870602,   18,    0
  1394, 19729,19870603,   28,    0
  1394, 19729,19870604,   21,    0
  1394, 19729,19870605,    4,    0
  1394, 19729,19870606,  119,    0
  1394, 19729,19870607,  240,    0
  1394, 19729,19870608,   17,    0
  1394, 19729,19870609,  278,    0
  1394, 19729,19870610,  136,    0
  1394, 19729,19870611,   43,    0
  1394, 19729,19870612,  150,    0
  1394, 19729,19870613,    0,    0
  1394, 19729,19870614,   45,    0
  1394, 19729,19870615,   10,    0
  1394, 19729,19870616,    0,    0
  1394, 19729,19870617,    0,    0
  1394, 19729,19870618,   12,    0
  1394, 19729,19870619,   26,    0
  1394, 19729,19870620,    0,    0
  1394, 19729,19870621,    0,    0
  1394, 19729,19870622,    0,    0
  1394, 19729,19870623,    0,    0
  1394, 19729,19870624,    0,    0
  1394, 19729,19870625,    0,    0
  1394, 19729,19870626,    0,    0
  1394, 19729,19870627,    0,    0
  1394, 19729,19870628,    0,    0
  1394, 19729,19870629,    0,    0
  1394, 19729,19870630,    0,    0
  1394, 19729,19870701,    0,    0
  1394, 19729,19870702,    0,    0
  1394, 19729,19870703,    0,    0
  1394, 19729,19870704,    0,    0
  1394, 19729,19870705,    0,    0
  1394, 19729,19870706,    0,    0
  1394, 19729,19870707,    0,    0
  1394, 19729,19870708,    0,    0
  1394, 19729,19870709,    0,    0
  1394, 19729,19870710,    1,    0
  1394, 19729,19870711,    0,    0
  1394, 19729,19870712,    0,    0
  1394, 19729,19870713,    0,    0
  1394, 19729,19870714,    1,    0
  1394, 19729,19870715,  206,    0
  1394, 19729,19870716,  276,    0
  1394, 19729,19870717,    0,    0
  1394, 19729,19870718,   25,    0
  1394, 19729,19870719,    0,    0
  1394, 19729,19870720,    0,    0
  1394, 19729,19870721,    0,    0
  1394, 19729,19870722,    0,    0
  1394, 19729,19870723,    0,    0
  1394, 19729,19870724,    0,    0
  1394, 19729,19870725,    0,    0
  1394, 19729,19870726,    0,    0
  1394, 19729,19870727,    0,    0
  1394, 19729,19870728,    0,    0
  1394, 19729,19870729,    0,    0
  1394, 19729,19870730,    0,    0
  1394, 19729,19870731,    0,    0
  1394, 19729,19870801,    0,    0
  1394, 19729,19870802,    0,    0
  1394, 19729,19870803,    0,    0
  1394, 19729,19870804,    0,    0
  1394, 19729,19870805,    0,    0
  1394, 19729,19870806,   45,    0
  1394, 19729,19870807,    0,    0
  1394, 19729,19870808,    0,    0
  1394, 19729,19870809,    0,    0
  1394, 19729,19870810,    0,    0
  1394, 19729,19870811,    0,    0
  1394, 19729,19870812,    0,    0
  1394, 19729,19870813,    0,    0
  1394, 19729,19870814,    0,    0
  1394, 19729,19870815,    0,    0
  1394, 19729,19870816,   11,    0
  1394, 19729,19870817,    2,    0
  1394, 19729,19870818,    0,    0
  1394, 19729,19870819,    0,    0
  1394, 19729,19870820,    0,    0
  1394, 19729,19870821,   34,    0
  1394, 19729,19870822,    0,    0
  1394, 19729,19870823,   29,    0
  1394, 19729,19870824,    0,    0
  1394, 19729,19870825,    0,    0
  1394, 19729,19870826,    0,    0
  1394, 19729,19870827,    0,    0
  1394, 19729,19870828,    0,    0
  1394, 19729,19870829,    1,    0
  1394, 19729,19870830,   13,    0
  1394, 19729,19870831,   55,    0
  1394, 19729,19870901,    0,    0
  1394, 19729,19870902,    0,    0
  1394, 19729,19870903,    0,    0
  1394, 19729,19870904,    0,    0
  1394, 19729,19870905,    0,    0
  1394, 19729,19870906,    0,    0
  1394, 19729,19870907,    0,    0
  1394, 19729,19870908,    0,    0
  1394, 19729,19870909,    0,    0
  1394, 19729,19870910,    0,    0
  1394, 19729,19870911,    0,    0
  1394, 19729,19870912,    0,    0
  1394, 19729,19870913,    0,    0
  1394, 19729,19870914,    0,    0
  1394, 19729,19870915,    0,    0
  1394, 19729,19870916,    0,    0
  1394, 19729,19870917,    0,    0
  1394, 19729,19870918,    0,    0
  1394, 19729,19870919,    0,    0
  1394, 19729,19870920,    0,    0
  1394, 19729,19870921,  761,    0
  1394, 19729,19870922,   62,    0
  1394, 19729,19870923,    0,    0
  1394, 19729,19870924,  234,    0
  1394, 19729,19870925,  600,    0
  1394, 19729,19870926,   42,    0
  1394, 19729,19870927,    0,    0
  1394, 19729,19870928,    0,    0
  1394, 19729,19870929,    0,    0
  1394, 19729,19870930,    3,    0
  1394, 19729,19871001,  152,    0
  1394, 19729,19871002,   53,    0
  1394, 19729,19871003,  487,    0
  1394, 19729,19871004,   62,    0
  1394, 19729,19871005,  102,    0
  1394, 19729,19871006,   53,    0
  1394, 19729,19871007,  256,    0
  1394, 19729,19871008,    0,    0
  1394, 19729,19871009,  385,    0
  1394, 19729,19871010,   89,    0
  1394, 19729,19871011,   23,    0
  1394, 19729,19871012,   55,    0
  1394, 19729,19871013,  976,    0
  1394, 19729,19871014, 2180,    0
  1394, 19729,19871015,  659,    0
  1394, 19729,19871016,  205,    0
  1394, 19729,19871017,    1,    0
  1394, 19729,19871018,   53,    0
  1394, 19729,19871019,  192,    0
  1394, 19729,19871020,  212,    0
  1394, 19729,19871021,   76,    0
  1394, 19729,19871022,   52,    0
  1394, 19729,19871023,   15,    0
  1394, 19729,19871024,    0,    0
  1394, 19729,19871025,    0,    0
  1394, 19729,19871026,  536,    0
  1394, 19729,19871027,   26,    0
  1394, 19729,19871028,    0,    0
  1394, 19729,19871029,  248,    0
  1394, 19729,19871030,  140,    0
  1394, 19729,19871031,    2,    0
  1394, 19729,19871101,    3,    0
  1394, 19729,19871102,    0,    0
  1394, 19729,19871103,    0,    0
  1394, 19729,19871104,    0,    0
  1394, 19729,19871105,    0,    0
  1394, 19729,19871106,    1,    0
  1394, 19729,19871107,   92,    0
  1394, 19729,19871108,    5,    0
  1394, 19729,19871109,   12,    0
  1394, 19729,19871110,   29,    0
  1394, 19729,19871111,   47,    0
  1394, 19729,19871112,  266,    0
  1394, 19729,19871113,   29,    0
  1394, 19729,19871114,   11,    0
  1394, 19729,19871115,   72,    0
  1394, 19729,19871116,   28,    0
  1394, 19729,19871117,    0,    0
  1394, 19729,19871118,    0,    0
  1394, 19729,19871119,    0,    0
  1394, 19729,19871120,    0,    0
  1394, 19729,19871121,    0,    0
  1394, 19729,19871122,   51,    0
  1394, 19729,19871123,  157,    0
  1394, 19729,19871124,  240,    0
  1394, 19729,19871125,   30,    0
  1394, 19729,19871126,   35,    0
  1394, 19729,19871127,    0,    0
  1394, 19729,19871128,    0,    0
  1394, 19729,19871129,    0,    0
  1394, 19729,19871130,    0,    0
  1394, 19729,19871201,    0,    0
  1394, 19729,19871202,   88,    0
  1394, 19729,19871203,  143,    0
  1394, 19729,19871204,  681,    0
  1394, 19729,19871205,  205,    0
  1394, 19729,19871206,  149,    0
  1394, 19729,19871207,    0,    0
  1394, 19729,19871208,    0,    0
  1394, 19729,19871209,  114,    0
  1394, 19729,19871210,  488,    0
  1394, 19729,19871211,    0,    0
  1394, 19729,19871212,   75,    0
  1394, 19729,19871213,   70,    0
  1394, 19729,19871214,   99,    0
  1394, 19729,19871215,  195,    0
  1394, 19729,19871216,  420,    0
  1394, 19729,19871217,    8,    0
  1394, 19729,19871218,    0,    0
  1394, 19729,19871219,    0,    0
  1394, 19729,19871220,    0,    0
  1394, 19729,19871221,    0,    0
  1394, 19729,19871222,    0,    0
  1394, 19729,19871223,    0,    0
  1394, 19729,19871224,   56,    0
  1394, 19729,19871225,    2,    0
  1394, 19729,19871226,    0,    0
  1394, 19729,19871227,    0,    0
  1394, 19729,19871228,    0,    0
  1394, 19729,19871229,    0,    0
  1394, 19729,19871230,   38,    0
  1394, 19729,19871231,   71,    0
  1394, 19729,19880101,   71,    0
  1394, 19729,19880102,  278,    0
  1394, 19729,19880103,   59,    0
  1394, 19729,19880104,  224,    0
  1394, 19729,19880105,  736,    0
  1394, 19729,19880106,  138,    0
  1394, 19729,19880107,   28,    0
  1394, 19729,19880108,   43,    0
  1394, 19729,19880109,   24,    0
  1394, 19729,19880110,   57,    0
